code,title,genre,age,openDate,rate,participate,actors,story,,,,,,,,,,,,,,,
213597,애프터 체르노빌 : 네이버 영화,스릴러,미스터리,15세 관람가, 2022.06.09,,,,스티브와 약혼을 앞둔 케이트는<br/>스티브의 부모님을 만나기 위해<br/>오빠 데이브, 남동생 톰을 데리고 모스크바에 간다.<br/><br/>네 사람은 렌터카를 타고 동유럽을 여행하던 중<br/>길을 잃고 설상가상으로 차까지 못 쓰게 된다.<br/><br/>결국 넷은 한밤중에 길을 잃고 헤매던 중<br/>원전폭발로 폐허가 된 도시 '체르노빌'로 우연히 들어가게 되고<br/>기괴한 현상들과 괴생명체에게 쫓기게 된다.,,,,,,,,,,,,,
195178,액션동자 : 네이버 영화,액션,전체 관람가, 2022.05.05,8.78,18,홍정민,윤성우,최현진,동자승들일 기거하는 절에 들어가게 된다.<br/>소심함 성격에 전학 간 학교에서조차 또래들과 어울리지 못하고 동자승과도 제대로 어울리지 못하는 날들이 이어져 정법 스님에게 혼나는 날이 계속 이어진다.<br/>그러던 어느 날 절에 도둑이 들어 불상과 탱화를 훔쳐 달아나고, 이를 저지하기 위해 싸운 큰 스님까지 쓰러지게 된다. 유일하게 도둑들의 얼굴을 목격한 진구는 용기를 내어 정법, 가진, 돼지 스님과 함께 도둑을 잡기 위해 나서기로 결심한다.<br/>과연 진구와 동자승 팀은 도둑 맞은 유물을 되찾고 무사히 돌아올 수 있을까?,,,,,,,,,,
214553,앰뷸런스 : 네이버 영화,액션,범죄,15세 관람가, 2022.04.06,6.85,915,제이크 질렌할,야히아 압둘 마틴 2세,에이사 곤잘레스,인생 역전을 위해 완벽한 범죄를 설계한 형 '대니'와<br/>아내의 수술비를 마련해야만 하는 동생 '윌',<br/>함께 자랐지만 서로 다른 인생을 살아온 두 형제는<br/>각기 다른 목적을 위해 인생을 바꿀 위험한 계획에 뛰어들게 된다.<br/><br/>그러나 한순간의 잘못된 선택으로 인해 모든 계획이 틀어지게 된 두 형제는<br/>구급대원 '캠'과 부상당한 경찰이 탑승한 앰뷸런스를 탈취해 LA 역사상 가장 위험한 질주를 하게 되는데....,,,,,,,,,,,
190374,앵커 : 네이버 영화,스릴러,15세 관람가, 2022.04.20,7.03,930,천우희,신하균,이혜영,생방송 5분 전, 방송국 간판 앵커 ‘세라’(천우희)에게<br/>자신이 살해될 것이라며 죽음을 예고하는 제보전화가 걸려온다.<br/>장난전화로 치부하기에는 찝찝한 마음을 감출 수 없는 ‘세라’.<br/>진짜 앵커가 될 기회라는 엄마 ‘소정’(이혜영)의 말에<br/>‘세라’는 제보자의 집으로 향하고 제보자인 ‘미소’와 그녀의 딸의 시체를 목격한다.<br/><br/>그날 이후, ‘세라’의 눈앞에 죽은 ‘미소’의 모습이 자꾸만 떠오르기 시작한다.<br/>사건 현장에서 미소의 주치의였던 정신과 의사 ‘인호’(신하균)를 마주하게 되며<br/>그에 대한 ‘세라’의 의심 또한 깊어지는데…<br/><br/>완벽했던 앵커를 뒤흔들 충격적인 진실을 확인하라!,,,,,,,,,,,
201719,약속의 네버랜드 : 네이버 영화,판타지,미스터리,12세 관람가, 2022.04.07,6.32,22,하마베 미나미,죠 카이리,이타가키 리히토,외부와 완전히 단절된 ‘그레이스 필드 하우스’ 고아원.<br/>평화롭고 완벽해 보이는 이곳에는 끔찍한 비밀이 숨겨져 있다.<br/><br/>그 비밀을 알게 된 ‘엠마’, ‘노먼’, ‘레이’는<br/>아이들을 모두 데리고 탈출하기로 결심하지만<br/>고아원의 총책임자 ‘마마’는 절대 호락호락하지 않다.<br/><br/>과연 아이들은 이곳에서 무사히 빠져나갈 수 있을까?,,,,,,,,,,
186864,어거스트 버진 : 네이버 영화,드라마,15세 관람가, 2022.03.24,7.48,29,잇사소 아라나,이자벨 스토펠,뜨거운 태양이 내리쬐는 8월의 마드리드<br/>대부분 더위를 피해 휴가를 떠나지만<br/>33살의 에바는 마드리드에 남기로 한다. <br/>그녀는 축제로 들뜬 도시를 거닐고 사람들을 만나며<br/>자신의 존재에 대해 자문한다.,,,,,,,,,,,,,,
194813,어나더 라운드 : 네이버 영화,드라마,15세 관람가, 2022.01.19,8.33,431,매즈 미켈슨,토머스 보 라센,라르스 란데,각각 역사, 체육, 음악, 심리학을 가르치는 같은 고등학교 교사 니콜라이, 마르틴, 페테르, 톰뮈는 의욕 없는 학생들을 상대하며 열정마저 사라지고 매일이 우울하기만 하다. 니콜라이의 40번째 생일 축하 자리에서 “인간에게 결핍된 혈중 알코올 농도 0.05%를 유지하면 적당히 창의적이고 활발해진다”는 흥미로운 가설에 대한 이야기를 나누고, 마르틴이 실험에 들어간다. 인기 없던 수업에 웃음이 넘치고 가족들과의 관계에도 활기가 생긴 마르틴의 후일담에 친구들 모두 동참하면서 두 가지 조건을 정한다.<br/>[언제나 최소 0.05%의 혈중 알코올 농도 유지할 것! 밤 8시 이후엔 술에 손대지 않을 것!]<br/>지루한 교사, 매력 없는 남편, 따분한 아빠, 최적의 직업적, 사회적 성과를 위해 점차 알코올 농도를 올리며 실험은 계속되는데… 과연 술은 인간을 더 나은 상태로 만들 수 있을지, 도전의 결말은?!,
208824,어부바 : 네이버 영화,가족,전체 관람가, 2022.05.11,5.84,378,정준호,최대철,이엘빈,부산 해안가 포구의 멋쟁이 ‘어부바호’ 선장 종범은<br/>철없는 동생의 느닷없는 결혼 선언과<br/>늦둥이 아들의 첫사랑, 친구들과의 우정까지<br/>사랑하는 가족을 지키기 위해 하루하루 고군분투한다.<br/>그러던 어느 날 자신의 분신이자 아들 노마에게 엄마같은 존재인<br/>‘어부바호’가 빼앗길 위기에 처하게 되는데…<br/><br/>유쾌한 웃음과 찡한 눈물을 책임질 <어부바>가 온다!,,,,,,,,,,,,
80737,언차티드 : 네이버 영화,액션,모험,12세 관람가, 2022.02.16,7.44,2,92,톰 홀랜드,마크 월버그,소피아 테일러 알리,평범한 삶을 살던 ‘네이선’(톰 홀랜드)은 인생을 바꿀 뜻밖의 제안을 받는다.<br/>그의 미션은 위험한 트레져 헌터 ‘설리’(마크 월버그)와 함께 사라진 형과 500년 전 잃어버린 천문학적인 가치를 지닌 트레져를 찾아내는 것.<br/><br/>그러나 몬카다(안토니오 반데라스)의 위협과 추격 속,<br/>누구보다 빠르게 미지의 세계에 닿기 위해 결단을 내려야만 하는데…,,,,,,,,,,
214665,엄마 : 네이버 영화,스릴러,12세 관람가, 2022.05.11,4.21,134,산드라 오,피벨 스튜어트,미국의 한 외딴 농장에서 딸 '크리스'와 단둘이 평온하게 살아오던 '아만다'.<br/>어느 날, 그녀의 앞에 한국에서 죽은 엄마의 유골이 도착하고<br/>그때부터 정체불명의 현상이 일어나기 시작한다.<br/><br/>"넌 절대로 날 벗어날 수 없어",,,,,,,,,,,,,
193963,엄마와 나 : 네이버 영화,다큐멘터리,전체 관람가, 2022.04.14,9.76,17,김숙년,김일환,입양으로 헤어졌던 엄마와 아들이 40년 만에 함께 살기로 했다. <br/>엄마가 죽음을 앞두고 있기 때문이다. <br/>타고난 외모와 성격은 완전히 빼다 박았지만, 그 밖의 모든 것들은 완전히 딴판이다. <br/>사실 그들은 서로에게 외국인이기 때문이다.<br/>하지만, 헤어져 살아야 했던 과거의 시간을 보상받고 싶은 마음에 어린 시절로 돌아가기도 하고, <br/>또 한편으로 각자의 가슴 속에 각인된 아픔 때문에 서로에 대한 원망도 커져간다. <br/>두 사람 사이에 앞으로 시간이 얼마나 남아있는지는 알 수가 없다. <br/>서로 곁에 있는 동안에 해야 할 일들이 많다.,,,,,,,,,,,
213567,에우리디체 : 네이버 영화,,전체 관람가, 2022.03.01,,,,세상을 떠난 아내 에우리디체를 되찾고자 저승을 찾는 남편 오르페우스의 신화를 현대적으로 번안한 오페라 실황,,,,,,,,,,,,,,,
213577,에이핑크 스페셜 무비 : 혼 : 네이버 영화,다큐멘터리,전체 관람가, 2022.02.23,8.71,21,에이핑크,명실상부 현존 최장 KPOP 걸그룹 ‘Apink’<br/>언제나 우리 곁을 지켰던 그룹 ‘Apink’의 10주년을 되돌아본다!<br/><br/>그녀들의 10주년 스페셜 앨범을 준비하는 준비 제작기는 어떤 모습일까?<br/>10주년의 끝자락인 12/31 공연부터, 스페셜 앨범 ‘Horn’ 그리고, 타이틀곡 ‘딜레마’가 만들어지기까지의 과정들.<br/>또, 우리와 함께 해준 팬들에게 전하는 한편의 코멘터리 필름!,,,,,,,,,,,,
208834,에펠 : 네이버 영화,멜로/로맨스,드라마,15세 관람가, 2022.03.23,7.56,55,로망 뒤리스,에마 매키,피에르 델라돈챔프스,자유의 여신상을 완성하고 프랑스로 돌아와 최고의 전성기를 누리는 천재 건축가 구스타브 에펠은 <br/>1889년 파리의 세계 만국 박람회를 기념하기 위해 세계 최초로 300m 높이의 탑 설계도를 제안한다. <br/>안전을 우려한 주민들의 반발과 예술가들의 탄원서, 언론의 비평으로 위기에 처하지만 <br/>20년 전 떠나 보낸 옛사랑 아드리안느를 되찾기 위해 혼신의 힘을 다해 탑을 완성하는데...,,,,,,,,,,,
206029,엔드게임: 나는 킬러다 : 네이버 영화,드라마,범죄,코미디,15세 관람가, 2022.01.20,7.12,65,유덕화,샤오양,완첸,기억을 잃었다. 병원에서 홀로 깨어났다. <br/>하지만 이 손놀림, 이 운동신경, 이 흘러 넘치는 멋짐.<br/>그렇다, 나는 킬러다,,,,,,,,
217472,엘비스 : 네이버 영화,드라마,,2022.07,,,오스틴 버틀러,톰 행크스,트럭을 몰던 무명가수 ‘엘비스’가 그를 한 눈에 알아 본 스타메이커 ‘톰 파커’를 만나 단 하나의 전설이 되기까지 전 세계를 뜨겁게 달군 음악과 무대, 그보다 더 뜨거웠던 삶을 그린 이야기,,,,,,,,,,,,,
213629,역으로 가는 길을 알려줘 : 네이버 영화,드라마,전체 관람가, 2022.02.17,8.42,26,닛츠 치세,오이다 요시,아리무라 카스미,새로운 세상을 알려준 루가 봄과 함께 떠났다<br/>사야카는 처음 겪는 이별이 낯설기만 하다<br/><br/>오래전 아들을 잃은 할아버지 후세와 함께<br/>헤어진 이들을 찾기 위한 여행을 떠나려 하는데…<br/><br/>그곳에서 너를 다시 만날 수 있을까?,,,,,,,,,,,,,
213576,역할들 : 네이버 영화,드라마,12세 관람가, 2022.03.31,9.94,31,윤종구,김범석,김원정,모든 사람은 배우다.<br/>세상이라는 무대 위에서 다양한 역할을 하며 살아간다.<br/>서로의 연극에서 주연과 조연, 그리고 단역이 되기도 한다.<br/>그래도 내 인생에서 만큼은 주인공일 줄 알았는데,<br/>그곳에서조차 단역이 된 것 같은 기분은 뭘까?<br/><br/>범석은 부끄럽지 않은 아빠가 되기 위해 복싱을 한다.<br/>종구는 하고 싶은 일을 계속하기 위해 이삿짐을 나른다.<br/>송하는 매일 악몽을 꾸지만 악몽 속에서나마 꿈을 이룬다.<br/>원정은 사람들 사이에 껴서 이러지도 저러지도 못하는 상황이 싫다.<br/><br/>세상은 빠른 승리와 큰 성공을 말하지만, 고개를 돌려보면 느리더라도 묵묵히 걸어가는 사람들이 보인다.<br/>방금 우리 곁을 스쳐 지나간 사람들처럼.<br/>그들 또한 어엿한 역할을 맡은 주인공이 아닐까.<br/><br/>네 개의 이야기 X 여섯 명의 배우<br/>방금 당신 곁을 스쳐간 사람들의 이야기, 역할들,,,,,,,,,
206915,열대왕사 : 네이버 영화,범죄,서스펜스,15세 관람가, 2022.04.21,6.95,19,펑위옌,실비아 창,왕연휘,열대야가 심했던 어느 여름 밤,<br/>‘왕쉐밍’은 운전 중 한 남자를 치게 되고 버려둔 채 자리를 떠난다.<br/>자신이 저지른 일에 대해 자백하려고 하지만 뜻대로 되지 않는다.<br/>죄책감으로 인해 죽은 남자의 아내 ‘후이팡’에게<br/>자신의 존재를 밝히지 않은 채로 접근하게 되고, 이들은 점점 가까워진다.<br/>한편, ‘첸’ 형사는 ‘후이팡’ 남편 살인 사건에 대해 점차 파헤치게 되는데...,,,,,,,,,
201795,영희 : 네이버 영화,코미디,15세 관람가, 2022.05.01,,,기은수,서범석,이호철,터프한 성격의 영희는 노력은 하지만 공감능력이 전혀 없는 전남친을 뒤로 하고 완벽한 이상형에 가까운 철수에게 첫눈에 반한다. 그는 다를꺼라 생각하며 철수와 영희는 변함없는 사랑을 약속하고 주변에서 부러움을 살 정도로 알콩달콩 둘만의 사랑을 싹 틔운다. 전 남친은 관계정리가 깔끔하지 못했다는 이유로 스토킹 하며 둘을 괴롭히지만 그런 방해에도 불구하고 꿋꿋하게 사랑을 이어간다. 그렇게 행복하기만 한 둘에게 돌연 철수가 행방불명 되며 이야기는 다른 방향으로 흘러간다. 철수를 찾아 나서는 영희. 엎친데 덮친격으로 결혼하면 집장만을 위해같이 만든 통장에 돈이 전부 빠져있고 의심을 안 할수가 없는 상황이지만 영희는 철수를 믿으며 고군분투 추적끝에 전남친이 연관되어 있다는 생각을 한다. 과연 그 끝에 도달한 진실은 무엇일까. 영희의 고군분투 예측불허 로맨틱코미디가 시작된다.,,,,,,,,,,,,,
194716,오늘부터 우리는!! : 네이버 영화,코미디,액션,15세 관람가, 2022.04.15,6.31,13,이토 켄타로,카쿠 켄토,세이노 나나,금발 머리 ‘미츠하시’와 삐쭉 머리 ‘이토’.<br/>그들은 어딜 가도 눈에 띄는 환장의 난요 고교 콤비로,<br/>의기투합한 이후 잇달아 주변 학교의 강적들을 쓰러뜨린다.<br/><br/>그러던 어느 날, 양아치 소굴 아케히사 고교의 일부 건물을 <br/>호쿠네이 고교가 임시로 빌려 사용하게 된다.<br/><br/>정상을 위한 두 학교의 서열 싸움은 극한으로 치닫고,<br/>‘미츠하시’와 ‘이토’ 콤비도 그들의 싸움에 휘말리게 되는데….<br/><br/>간지에 죽고, 간지에 사는<br/>간죽간살 열혈 고딩들의 대.폭.주!,,,,,,,,
210768,오마주 : 네이버 영화,드라마,12세 관람가, 2022.05.26,8.39,64,이정은,권해효,탕준상,엄마 영화는 재미없다는 아들과 늘상 밥타령인 남편,<br/>잇따른 흥행 실패로 슬럼프에 빠진 중년의 영화감독 지완.<br/>아르바이트 삼아 60년대에 활동한 한국 두 번째 여성 영화감독<br/>홍은원 감독의 작품 <여판사>의 필름을 복원하게 된다.<br/><br/>사라진 필름을 찾아 홍감독의 마지막 행적을 따라가던 지완은<br/>정체를 알 수 없는 모자 쓴 여성의 그림자와 함께 <br/>그 시간 속을 여행하게 되는데...<br/><br/>어쩐지, 희미해진 꿈과 영화에 대한 열정이 되살아나는 것만 같다.,,,,,,,,,,,
198625,온 세상이 하얗다 : 네이버 영화,멜로/로맨스,드라마,15세 관람가, 2022.02.10,8.21,19,강길우,박가영,한 남자가 있다.<br/>매일 죽음을 다짐하지만 알코올성 치매로 의도치 않게 거짓말을 하며 다짐을 잊고 살고 있다.<br/><br/>한 여자가 있다.<br/>그냥 습관적으로 거짓말을 하며 우울함과 무력감으로 죽을 결심을 한다.<br/><br/>김모인과 류화림이 우연히 만났다.<br/>그리고 함께 죽기 위해 태백으로 향했다.<br/><br/>한 남자와 한 여자는 까마귀숲에 도착했고,<br/>눈이 내리기 시작했다…<br/><br/>온 세상이 하얗다,,,,,,,,,,,,
150389,올리 마키의 가장 행복한 날 : 네이버 영화,멜로/로맨스,드라마,12세 관람가, 2022.06.02,7.17,6,에로 밀로노프,자코 라티,우나 아이롤라,평범한 제빵사에서 권투 영웅으로 떠오른 ‘올리’<br/>전 국민이 고대하는 세계 챔피언십을 앞두고 심각한 문제가 생겼다.<br/><br/>“코치님, 솔직하게 말해도 돼요?”<br/>“말해봐”<br/>“저 사랑에 빠졌어요”<br/>“왜 하필… 지금!!”,,,,,,,,,,,
